"Source","Destination","Bytes","LastWriteTime"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_008_nettoyage_public_20260527_230922\src\app\api\checkout\route.ts","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_008_nettoyage_public_20260527_230922\src\app\api\checkout\route.ts","8098","27/05/2026 12:09:38"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_008_nettoyage_public_20260527_230922\src\app\faq\page.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_008_nettoyage_public_20260527_230922\src\app\faq\page.tsx","2090","27/05/2026 12:01:10"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_008_nettoyage_public_20260527_230922\src\app\paiement\annule\page.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_008_nettoyage_public_20260527_230922\src\app\paiement\annule\page.tsx","1002","01/05/2026 15:58:41"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_008_nettoyage_public_20260527_230922\src\app\paiement\succes\page.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_008_nettoyage_public_20260527_230922\src\app\paiement\succes\page.tsx","569","02/05/2026 03:38:09"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_008_nettoyage_public_20260527_230922\src\app\panier\page.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_008_nettoyage_public_20260527_230922\src\app\panier\page.tsx","468","01/05/2026 15:55:15"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_008_nettoyage_public_20260527_230922\src\components\CartView.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_008_nettoyage_public_20260527_230922\src\components\CartView.tsx","9897","12/05/2026 14:41:51"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_008_nettoyage_public_20260527_230922\src\components\CheckoutView.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_008_nettoyage_public_20260527_230922\src\components\CheckoutView.tsx","6654","12/05/2026 15:06:19"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_008_nettoyage_public_20260527_230922\src\components\OrderSuccess.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_008_nettoyage_public_20260527_230922\src\components\OrderSuccess.tsx","3307","02/05/2026 03:38:27"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_008_nettoyage_public_20260527_230922\src\components\TrustBar.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_008_nettoyage_public_20260527_230922\src\components\TrustBar.tsx","1393","01/05/2026 15:52:00"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_008_nettoyage_public_20260527_230922\src\lib\catalog.ts","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_008_nettoyage_public_20260527_230922\src\lib\catalog.ts","34941","27/05/2026 22:48:39"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_008_nettoyage_public_20260527_230922\src\lib\legal.ts","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_008_nettoyage_public_20260527_230922\src\lib\legal.ts","5361","27/05/2026 12:02:29"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_009_accueil_produits_20260527_231431\src\app\page.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_009_accueil_produits_20260527_231431\src\app\page.tsx","4657","27/05/2026 22:38:14"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_010_boutique_filtres_20260527_232118\page.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_010_boutique_filtres_20260527_232118\page.tsx","2989","27/05/2026 22:38:14"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_011_routes_publiques_20260527_232745\categories-slug-page.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_011_routes_publiques_20260527_232745\categories-slug-page.tsx","4746","27/05/2026 12:24:27"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_012_flux_validation_partenaires_20260527_233253\admin-dropshipping-page.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_012_flux_validation_partenaires_20260527_233253\admin-dropshipping-page.tsx","2222","27/05/2026 22:57:17"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_012_flux_validation_partenaires_20260527_233253\admin-selection-produits-page.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_012_flux_validation_partenaires_20260527_233253\admin-selection-produits-page.tsx","7745","27/05/2026 22:57:17"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_012_flux_validation_partenaires_20260527_233253\DropshippingAdminPanel.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_012_flux_validation_partenaires_20260527_233253\DropshippingAdminPanel.tsx","22228","27/05/2026 12:02:49"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_013_validation_import_20260528_093747\admin-dropshipping-import-route.ts","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_013_validation_import_20260528_093747\admin-dropshipping-import-route.ts","5363","27/05/2026 12:03:31"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_013_validation_import_20260528_093747\admin-dropshipping-page.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_013_validation_import_20260528_093747\admin-dropshipping-page.tsx","3179","27/05/2026 23:33:20"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_013_validation_import_20260528_093747\admin-selection-produits-page.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_013_validation_import_20260528_093747\admin-selection-produits-page.tsx","9402","27/05/2026 23:34:11"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_013_validation_import_20260528_093747\catalog.ts","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_013_validation_import_20260528_093747\catalog.ts","34971","27/05/2026 23:10:01"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\couche_013_validation_import_20260528_093747\DropshippingAdminPanel.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\couche_013_validation_import_20260528_093747\DropshippingAdminPanel.tsx","22963","27/05/2026 23:33:47"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\frontend_categories_images_20260527_114127\CategoryGrid.tsx","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\frontend_categories_images_20260527_114127\CategoryGrid.tsx","4775","12/05/2026 16:42:39"
"C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\sauvegardes\frontend_categories_images_20260527_114127\package.json","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\sauvegardes\frontend_categories_images_20260527_114127\package.json","1181","27/05/2026 11:33:58"
"C:\Users\sinek\Desktop\maxi-trouvaille\scripts\automation\apply_partner_margin_target.mjs","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\scripts\automation\apply_partner_margin_target.mjs","5539","05/06/2026 20:43:46"
"C:\Users\sinek\Desktop\maxi-trouvaille\scripts\automation\audit_partner_catalog_images.mjs","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\scripts\automation\audit_partner_catalog_images.mjs","2158","05/06/2026 07:10:42"
"C:\Users\sinek\Desktop\maxi-trouvaille\scripts\automation\audit_partner_catalog_resume.mjs","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\scripts\automation\audit_partner_catalog_resume.mjs","956","05/06/2026 07:58:27"
"C:\Users\sinek\Desktop\maxi-trouvaille\scripts\automation\audit_partner_publication_gates.mjs","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\scripts\automation\audit_partner_publication_gates.mjs","3018","05/06/2026 07:57:01"
"C:\Users\sinek\Desktop\maxi-trouvaille\scripts\automation\enrich_quick_product_seo.mjs","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\scripts\automation\enrich_quick_product_seo.mjs","4160","05/06/2026 20:46:23"
"C:\Users\sinek\Desktop\maxi-trouvaille\scripts\automation\generate_maxi_partner_candidates.mjs","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\scripts\automation\generate_maxi_partner_candidates.mjs","9582","27/05/2026 22:55:31"
"C:\Users\sinek\Desktop\maxi-trouvaille\scripts\automation\import_aliexpress_partner_products.mjs","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\scripts\automation\import_aliexpress_partner_products.mjs","20523","05/06/2026 03:37:31"
"C:\Users\sinek\Desktop\maxi-trouvaille\scripts\automation\maxi_tiktok_factory_sandbox.py","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\scripts\automation\maxi_tiktok_factory_sandbox.py","20115","06/05/2026 06:03:55"
"C:\Users\sinek\Desktop\maxi-trouvaille\scripts\automation\prepare_partner_source_checklist.mjs","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\scripts\automation\prepare_partner_source_checklist.mjs","11172","09/06/2026 07:33:44"
"C:\Users\sinek\Desktop\maxi-trouvaille\scripts\automation\publish_latest_tiktok_sandbox.js","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\scripts\automation\publish_latest_tiktok_sandbox.js","6630","06/05/2026 05:59:29"
"C:\Users\sinek\Desktop\maxi-trouvaille\scripts\automation\score_partner_drafts.mjs","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\scripts\automation\score_partner_drafts.mjs","11436","06/06/2026 01:10:05"
"C:\Users\sinek\Desktop\maxi-trouvaille\scripts\automation\summarize_partner_catalog.mjs","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\scripts\automation\summarize_partner_catalog.mjs","2157","05/06/2026 08:02:13"
"C:\Users\sinek\Desktop\maxi-trouvaille\scripts\automation\summarize_partner_verification_queue.mjs","C:\Users\sinek\Desktop\maxi-trouvaille\business-maxi-trouvailles\rapatriement-jarvis-20260609-181603\current-couches-snapshot\scripts\automation\summarize_partner_verification_queue.mjs","11373","06/06/2026 01:10:42"
